label,message
0,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us"
0,Ok lor thanx... Ã in school?
0,JADE ITS PAUL. Y DIDNÂT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME
0,Are u awake? Is there snow there?
0,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnÂt make ur bÂday 2 hun!"
0,i dnt wnt to tlk wid u
0,Great! I shoot big loads so get ready!
0,X2  &lt;#&gt; . Are you going to get that
0,"That's fine, have him give me a call if he knows what he wants or has any questions"
0,Where is that one day training:-)
0,I dont know exactly could you ask chechi.
0,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...
0,I know girls always safe and selfish know i got it pa. Thank you. good night.
0,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8
0,Fuck babe ... What happened to you ? How come you never came back?
0,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing."
0,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.
0,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
0,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not."
0,Can. Dunno wat to get 4 her...
1,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!
0,Dunno dat's wat he told me. Ok lor...
0,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
0,Ok then u tell me wat time u coming later lor.
0,Hey i've booked the 2 lessons on sun liao...
0,"That's fine, I'll bitch at you about it later then"
0,I canÂt wait for cornwall. Hope tonight isnÂt too bad as well but itÂs rock night shite. Anyway iÂm going for a kip now have a good night. Speak to you soon.
0,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.
0,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..
0,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen"
0,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?
0,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323
0,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night
0,Not getting anywhere with this damn job hunting over here!
0,Will Ã¼ b going to esplanade fr home?
0,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us"
0,I am taking half day leave bec i am not well
0,Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..
0,"ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx"
0,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!
0,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.
0,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK."
0,You said not now. No problem. When you can. Let me know.
0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
0,I've reached home finally...
0,None of that's happening til you get here though
0,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure"
0,I dunno they close oredi not... Ã v ma fan...
0,Thank you. do you generally date the brothas?
0,Send me your resume:-)
0,No break time one... How... I come out n get my stuff fr Ã¼?
0,Booked ticket for pongal?
0,Shant disturb u anymore... Jia you...
0,I think just yourself â¦Thanks and see you tomo
0,"Sorry, I'll call later"
0,Oh k. . I will come tomorrow
0,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
0,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep."
0,"Sorry, I'll call later"
0,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor..."
0,And is there a way you can send shade's stuff to her. And she has been wonderful too.
0,K then 2marrow are you coming to class.
1,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
0,Just got to  &lt;#&gt;
1,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
0,Ok u can take me shopping when u get paid =D
0,"CHA QUITEAMUZING THATÂSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE "
0,Dont let studying stress you out. L8r.
1,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821
0,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...
1,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON Â£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxÂ£7. 50
0,Wow v v impressed. Have funs shopping!
0,"Vikky, come around  &lt;TIME&gt; .."
0,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow."
0,Dear i am not denying your words please
0,"Haha better late than ever, any way I could swing by?"
0,No my mum went 2 dentist.
0,Ok. Me watching tv too.
0,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-"
1,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x CallsÂ£1/minMobsmoreLKPOBOX177HP51FL
0,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
1,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
1,"Did you hear about the new ""Divorce Barbie""? It comes with all of Ken's stuff!"
1,For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk
0,Yes :)it completely in out of form:)clark also utter waste.
0,I'm glad. You are following your dreams.
0,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it."
0,What your plan for pongal?
0,I want to be there so i can kiss you and feel you next to me
0,"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt"
0,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..
0,Hmm ill have to think about it... ok you're forgiven! =D
1,"Thanks for your ringtone order, ref number K718. Your mobile will be charged Â£4.50. Should your tone not arrive please call customer services on 09065069120"
0,K..k:)where are you?how did you performed?
0,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...
0,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May"
0,Oh ho. Is this the first time u use these type of words
0,Ok thanx... Take care then...
0,Hello! How r u? Im bored. Inever thought id get bored with the tv but I am. Tell me something exciting has happened there? Anything! =/
0,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...
0,I liked the new mobile
1,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
0,Er yep sure. Props?
1,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
0,"Iâll leave around four, ok?"
0,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2"
0,Anything...
1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days
0,All e best 4 ur exam later.
0,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u.."
0,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...
0,What time you think you'll have it? Need to know when I should be near campus
0,Ya had just now.onion roast.
0,Wot u up 2? Thout u were gonna call me!! Txt bak luv K
0,Ã say until like dat i dun buy ericsson oso cannot oredi lar...
1,Ur TONEXS subscription has been renewed and you have been charged Â£4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*
0,Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.
0,645
1,You are a winner U have been specially selected 2 receive Â£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
1,Todays Voda numbers ending 1225 are selected to receive a Â£50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app 
1,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
0,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.
0,Yes. It's all innocent fun. O:-)
0,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?"
0,Nothing spl..wat abt u and whr ru?
0,"Sorry, I'll call later ok bye"
0,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time..."
1,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV
0,Nope. I just forgot. Will show next week
0,I cant pick the phone right now. Pls send a message
0,Just wait till end of march when el nino gets himself. Oh.
0,No. I dont want to hear anything
1,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a Â£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!"
0,Waiting in e car 4 my mum lor. U leh? Reach home already?
0,You got job in wipro:)you will get every thing in life in 2 or 3 years.
